time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.925602,-17.265504,-2.294775,-12.213857
4.958735,-19.552796,1.504510,1.679892
4.992924,-2.084377,11.074326,11.362988
5.025170,-6.689339,10.275383,4.792166
5.058799,-16.026909,13.359075,5.530504
5.092404,-14.152033,13.910509,1.920667
5.125047,-7.350462,10.658020,-8.763839
5.158738,0.226410,5.315766,-9.546621
5.192107,16.236709,0.284022,-15.245623
5.225334,11.456664,-0.498910,-7.636579
5.258452,2.987173,-0.830967,-6.954656
5.292016,-11.162167,-1.647270,-15.735255
5.325353,-22.532487,5.420965,-2.642096
5.358917,-13.257467,4.677988,10.625098
5.392114,-7.318737,12.406897,3.387916
5.425435,-14.246757,7.632090,3.569433
5.459950,-15.408734,12.699748,1.203429
5.492792,-7.349414,9.333680,-6.254926
5.526130,-0.525396,5.722646,-6.405766
5.559094,5.969108,3.355593,-11.328270
5.592828,13.576955,2.387104,-10.433256
5.626181,8.885200,-0.528838,-2.838876
5.658990,3.187544,-4.698190,-17.073063
5.692524,-15.363243,-4.767774,-9.775725
5.725436,-17.177813,4.214544,-3.457051
5.759115,-10.315337,8.940867,10.371453
5.793931,-7.917908,8.397214,3.335541
5.825403,-13.668836,13.405314,0.711851
5.859001,-17.401080,16.524472,3.683461
5.892279,-3.234682,7.798193,-7.879300
5.925538,4.756700,-0.106396,-14.455509
5.959273,12.065860,3.579310,-15.138629
5.992222,8.601327,-2.294775,-10.429365
6.025540,6.944331,1.419064,-16.652117
6.059518,-6.839730,2.210675,-19.324142
6.092143,-24.203101,1.831779,5.457329
6.125437,-6.783764,4.126255,10.855099
6.159257,-2.555303,6.607335,4.161121
6.192616,-19.062716,16.514147,5.987364
6.225365,-13.935200,15.000359,2.014194
6.259041,-7.717236,10.896102,-5.443113
6.292081,0.366476,-1.329129,-10.080996
6.325763,8.954335,2.076446,-11.995528
6.359110,10.366814,-0.293300,-10.299774
6.393821,7.510430,1.562721,-3.629440
6.425472,0.275343,-3.441488,-17.781922
6.458966,-12.825298,-0.827825,-12.372329
6.492235,-18.994329,3.986039,-1.292167
6.525403,-9.069560,13.938193,11.016115
6.559338,-9.538840,10.668495,5.055388
6.592116,-12.119582,9.276366,0.963551
6.625558,-15.589353,14.290752,-3.283914
6.659159,-7.329512,7.992280,-7.694790
6.692046,2.791290,-0.670700,-9.961132
6.725361,11.813114,1.896425,-12.754966
6.758842,10.922738,2.421672,-11.685767
6.792165,4.465495,-0.880649,-11.417308
6.825395,-9.261851,-0.526145,-14.618171
6.859846,-24.574365,-4.629953,-7.221619
6.892136,-11.375707,2.152614,9.581039
6.925389,-6.335284,11.265720,9.728438
6.959017,-6.785859,12.998585,2.452798
6.992309,-12.934987,12.965364,3.442386
7.025538,-11.035120,14.939604,1.075783
7.059726,-0.836654,8.924256,-8.377760
7.091936,5.114197,-1.919620,-12.456578
7.125525,11.693848,-1.415024,-12.918526
7.159835,8.654151,-1.604472,-12.756014
7.192374,0.114626,0.266065,-20.321512
7.227352,-21.583601,-1.192205,-8.403499
7.258612,-21.762723,-0.169545,2.677861
7.292275,-3.061096,9.711378,11.220527
7.325707,-6.267047,8.944758,3.963742
7.358949,-14.979409,10.499099,1.806939
7.394529,-13.247292,17.653378,1.335863
7.426711,-2.153661,8.556434,-7.085145
7.459096,5.216703,0.984651,-12.204280
7.493477,11.610497,0.391915,-13.583539
7.526311,9.497090,-1.576339,-8.393024
7.558803,2.950211,1.590555,-9.914893
7.594128,-14.764970,0.673693,-9.613512
7.625968,-22.215094,3.244409,-2.455790
7.658930,-12.635252,7.213987,7.203213
7.693568,-11.730361,12.447001,2.841720
7.726011,-15.088498,12.216551,2.042177
7.760071,-11.516521,12.039374,-4.242826
7.793727,-3.028923,8.468145,-10.501493
7.826015,1.594745,1.259994,-5.693914
7.860010,11.632943,-0.524947,-10.494011
7.893650,14.122403,0.415110,-5.836823
7.926298,5.787441,2.799371,-7.559064
