time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.885151,9.150068,3.659818,-17.116759
4.918354,1.158236,-1.545363,-11.225316
4.952228,-4.664670,-3.542049,-4.504851
4.985472,-5.189168,1.963764,-0.963850
5.018354,-2.366304,3.605946,3.774594
5.052195,-1.325687,4.260035,3.083842
5.085563,-1.258198,3.428320,0.454466
5.118321,-7.314847,3.828615,0.439950
5.151913,-12.678948,2.057142,-4.057718
5.185071,-16.998541,6.002179,-3.879643
5.218273,-20.167979,15.349775,-0.460302
5.252201,-7.576123,15.395715,-0.303626
5.285392,-0.798046,26.385643,5.223287
5.318488,-5.795671,14.822284,5.704090
5.352231,-2.704497,13.277519,6.836737
5.385194,-4.267518,11.414614,2.180298
5.418494,-9.937040,2.996301,-3.943391
5.452198,-6.958098,7.077363,-5.192461
5.485408,1.056778,6.235622,-12.651713
5.518486,-1.504211,6.501687,-16.074795
5.552195,-0.538116,8.770573,-17.727003
5.585300,-2.481679,0.006435,-13.386459
5.618492,-7.114325,-3.637970,-11.747271
5.652339,-8.708172,-1.725383,-4.330966
5.685361,-7.200819,-0.519111,1.329129
5.718490,-0.656035,-0.442494,-1.771772
5.752197,1.818910,3.046281,-0.941853
5.785493,-4.988797,-0.546496,1.380755
5.818552,-5.758859,1.259994,-5.968210
5.852253,-8.455275,4.573687,-6.581596
5.885159,-15.468442,8.942662,-1.358758
5.919034,-5.415578,22.606410,-0.557420
5.951784,-4.657786,26.706777,7.524047
5.985116,-2.728141,22.336903,7.193187
6.018316,-7.907732,19.239145,5.665931
6.051802,-10.695879,10.968978,0.612788
6.085160,-8.671210,1.912138,-4.405039
6.118286,-1.839561,1.985912,-13.342165
6.151805,0.900402,6.556007,-12.895481
6.185146,-0.279383,12.681940,-12.571654
6.218001,6.263904,7.087240,-17.030714
6.252200,2.503826,-0.832015,-14.015708
6.285191,-2.141540,-3.836247,-12.725786
6.318699,-6.861129,0.683868,-5.356469
6.352231,-6.116207,1.154495,1.122172
6.385152,-2.254221,1.766984,-1.352772
6.418445,0.693595,2.288340,1.611355
6.452233,-3.837444,0.013019,2.292829
6.485182,-3.094167,-0.900851,-2.965025
6.518262,-5.506262,4.874320,-5.426053
6.552317,-15.769972,9.692823,-1.966159
6.585167,-11.553184,20.009507,2.382914
