time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.892187,4.854268,-4.146756,-21.867922
4.925032,-0.700928,-5.238551,-10.169136
4.958246,7.232244,5.148166,0.972230
4.992019,2.484073,5.538285,-1.097481
5.028386,-9.107719,23.887055,9.596153
5.058303,-13.517547,19.613102,7.823034
5.091960,-23.338464,29.028487,0.660374
5.124986,-12.088157,13.280961,0.403886
5.158063,-10.125889,-0.936615,-3.821881
5.192044,13.147031,2.096198,-10.291694
5.224607,15.396912,2.649877,-18.452771
5.258470,4.771814,1.762644,-8.403349
5.291869,1.326585,-2.338171,1.196994
5.325029,-5.271771,8.998479,-0.152636
5.358066,-14.422138,13.808752,6.082836
5.392174,-21.493366,22.889535,1.113643
5.424585,-17.722065,21.045634,-3.782525
5.458120,-13.813989,13.102138,-11.903049
5.491876,-2.493351,-6.037794,-7.261424
5.525033,17.447021,-7.133180,-20.124432
5.558163,2.471204,-3.637970,-15.639783
5.591922,-2.346401,2.750587,3.695433
5.624649,3.937555,3.948329,1.245029
5.658474,-0.205909,12.262940,0.220873
5.691875,-14.354500,29.199230,6.001281
5.724692,-25.609146,27.821766,1.878019
5.757970,-15.769972,21.737733,-3.956859
5.791653,-11.074626,0.687310,-6.061587
5.824676,6.400678,-3.629141,-8.217493
5.858070,14.172235,-6.031359,-16.144080
5.891867,2.631471,2.188678,-4.870130
5.924619,2.729338,2.386057,-3.193829
5.957936,-0.847428,3.050172,2.674119
5.992087,-11.729164,11.799646,3.822779
6.025177,-23.177597,24.691236,0.807324
6.058639,-22.237092,20.031504,-3.036255
6.091746,-12.439818,9.406556,-9.764202
6.124579,-1.757556,-3.902089,-7.864635
6.157979,13.275724,-5.079031,-18.823137
6.192297,-3.810059,-7.498009,-9.426009
6.224658,0.048335,3.838491,0.095622
6.258001,5.824702,2.180597,-0.412266
6.291872,0.174184,14.100705,6.451706
6.325207,-12.030395,27.764004,8.835668
6.359451,-26.207119,36.188453,1.059622
6.391245,-15.968698,18.439004,-2.276668
6.424685,-10.169884,-1.594745,-8.781497
6.459670,11.030481,-6.154066,-12.269076
6.491282,9.127472,-0.298388,-15.951190
6.525026,5.285987,-0.087990,-8.775661
6.558194,3.191734,-1.403950,-0.603959
6.591216,-2.582688,10.105388,5.707831
6.624574,-8.434774,13.772838,8.770274
6.658625,-24.774587,28.689546,-0.021998
6.691600,-23.340559,24.708295,-5.623133
6.724725,-14.246607,12.749429,-9.097094
6.758483,-1.288725,-5.527661,-11.537621
6.791708,13.014447,-3.397194,-18.899156
6.824904,1.233058,-1.516482,-16.155901
6.858648,1.761746,1.479071,-1.409188
6.891844,4.000555,0.567745,-0.236735
6.925122,0.792060,8.598035,1.790328
6.959311,-9.777969,26.207568,9.086769
6.991239,-16.344901,28.336987,4.017015
7.024782,-17.767706,29.693051,-0.443392
7.058328,-17.097605,4.579224,-3.516460
7.091809,0.255291,-1.633053,-8.818309
7.124884,20.097048,-5.938131,-16.492748
7.158912,-2.863119,1.247274,-8.471736
7.192077,-0.432468,-0.115824,-1.512142
7.224833,5.767987,1.104365,-2.181196
7.258682,-6.820277,13.594014,6.015497
7.291387,-14.082000,18.963951,6.781669
7.324692,-30.919525,27.192368,-3.689746
7.358180,-14.579114,14.650194,-6.473255
7.391896,-7.458204,4.802341,-9.729635
7.425004,0.830967,-6.986530,-11.701630
