time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.703927,-13.285450,-6.250436,-14.943045
4.736392,-12.539630,-12.065860,-13.016542
4.769771,-6.950316,-16.291927,-7.335348
4.803538,-3.520350,-16.026460,-1.110351
4.836432,-2.388152,-18.329166,-3.367266
4.870356,3.246803,-4.881054,-8.739298
4.903701,1.820406,-0.272949,-7.480801
4.936940,0.209350,-7.745070,-4.839902
4.970332,1.665975,-14.258728,-4.839752
5.003104,-3.579010,-11.143012,-7.685362
5.036718,-7.619968,-0.572833,-3.435802
5.069756,-9.634312,-3.932916,-2.084077
5.103545,-4.907391,1.744837,-0.776048
5.136773,-9.774827,-1.284535,-3.218072
5.170182,-13.811296,-16.338915,-2.679058
5.203095,-10.169735,-19.462562,-3.296634
5.236779,-13.378229,-19.324741,-0.415558
5.269772,-16.509208,-19.625672,-4.350869
5.303151,-18.885090,-9.110712,-8.474280
5.336769,-19.008096,-0.345675,-5.448500
5.369741,-16.865508,4.244024,-2.782910
5.403099,-17.394945,3.549830,4.047542
5.436409,-15.500016,-7.316044,10.966134
5.469733,-5.222838,-14.673838,15.056026
5.503047,-0.767519,-14.310355,16.044417
5.536397,-1.555090,-27.183838,19.352873
5.569752,9.797423,-19.232560,18.248060
5.603069,12.940374,-14.095917,8.868440
5.636423,14.153230,-21.990330,-14.355248
5.669765,16.350288,-11.169200,-13.607183
5.704082,2.685492,-18.982357,-20.657910
5.736429,-4.151993,-23.511301,-24.490714
5.769777,-12.898474,-20.850051,-11.598526
5.803094,-6.320469,-12.138886,-15.537427
5.836922,1.075334,-11.241627,-3.645302
5.870128,-7.766918,-7.625505,-3.651587
5.903196,-6.648337,2.451451,0.174633
5.937166,0.277139,-11.796653,-3.866923
5.970102,4.677240,-24.226744,-6.590425
6.003237,1.389584,-17.872905,-1.226773
6.038378,-4.390225,-10.489821,-6.053656
6.069746,-14.868822,-1.172452,-2.937192
6.103617,-16.360314,1.949249,-2.293278
6.137274,-6.802918,-1.488349,-5.586022
6.171022,-11.544205,-14.172983,-3.131129
6.203077,-8.930841,-23.245984,-2.563982
6.236577,-7.919853,-23.173108,-4.482554
6.269759,-6.306852,-28.938701,-5.970454
6.303086,-9.259307,-12.414080,-10.622405
6.336742,-6.680211,-3.221813,-11.384237
6.370606,-8.777606,-3.380135,-10.451063
6.403198,-4.563960,1.492539,-7.476162
6.437556,-7.770958,-0.134379,-3.611034
6.469775,-9.695067,-0.101608,-0.401043
6.503214,-13.817431,-4.073730,1.799606
6.537734,-19.881562,-11.523105,8.464254
6.569962,-20.004419,-11.943303,11.605409
6.603143,-13.342464,-12.513143,14.182859
6.637710,-4.305377,-1.874876,14.701821
6.669922,3.281371,8.237844,15.033729
6.703227,1.160631,-1.551648,17.820230
6.737745,14.723818,-27.193565,8.459615
6.769782,4.313159,-30.313920,0.845034
6.803083,6.760719,-20.377479,-4.935224
6.836679,11.893921,-13.841374,1.797511
6.869814,6.347854,-17.617165,-5.006754
6.903085,1.641733,-12.762299,-12.404802
6.936892,-0.748065,-18.197929,-9.514598
6.969813,-13.641601,-17.625694,-17.421282
7.003091,-17.339128,-15.483406,-23.285191
7.037302,-15.072935,-18.052775,-11.809223
7.069975,-20.828203,-13.012202,-10.079350
7.103431,-20.339918,-7.846079,-13.699662
7.137138,-13.028813,-2.174162,-9.059833
7.169911,-12.298256,0.128094,-7.185405
7.203587,-10.749900,-0.190346,-9.623239
7.237256,-8.642030,0.717239,-7.205757
7.270571,-6.932210,1.882957,-3.922291
7.303061,-9.136300,-0.003442,-5.729080
7.337288,-5.771429,2.616956,-5.695710
7.369774,-8.500617,0.647804,-7.262621
7.403089,-10.456750,-0.180320,-8.271514
7.436682,-5.031594,0.356300,-9.754475
7.469777,-0.742678,-1.807537,-11.443944
7.503085,2.148424,-3.180960,-11.246715
7.537277,1.419962,-4.184466,-7.670249
7.569734,4.859954,-1.780601,-4.757598
7.603205,5.712171,-0.590341,-2.094852
7.637115,2.198405,-2.981935,-1.922912
7.669789,1.133096,-3.937705,1.840159
7.703214,-2.108319,-2.915793,5.094145
7.737142,-7.868825,-3.767261,6.932958
7.769817,-9.458482,3.090276,10.557310
7.803584,-10.409313,4.995381,10.366814
7.836945,-9.991809,4.199580,6.447366
7.870131,-12.036081,5.643185,6.974409
7.903215,-15.133092,5.915835,5.651266
7.936958,-13.267493,3.773845,5.975393
7.969788,-12.788786,5.402410,6.651928
8.003295,-10.470068,6.666743,5.687928
8.037346,-7.771258,7.500104,5.860018
8.069805,-6.717771,6.656717,7.316642
8.103296,-4.614091,7.322029,7.762129
8.136993,-2.711979,9.176105,8.372673
8.169871,-2.406408,7.798642,8.455575
8.203264,-2.633866,6.549124,7.830067
8.237081,-2.003270,4.844541,9.864762
8.269747,1.859164,4.629354,10.870363
8.303152,6.418485,6.016095,12.073642
8.336919,8.231110,4.902752,14.029475
8.370474,9.387850,5.769633,14.690747
8.403164,9.615158,5.857324,16.683542
8.436991,14.129137,-0.063299,19.162528
8.469780,9.973253,-4.516074,14.249450
8.503391,8.075781,-7.556071,12.587366
8.537004,3.633929,-26.081718,29.945948
8.569754,-9.387850,-36.372514,5.645729
8.603080,6.136259,-31.620602,-1.066655
8.636726,7.489779,-17.684504,-3.606096
8.669764,3.781627,-16.658702,-12.751674
8.703154,7.000147,-22.862000,-19.807788
8.737301,-5.776667,-13.366258,-3.433857
8.769758,-14.391910,-13.677964,-12.480371
8.803204,-10.258024,-8.403798,-9.897385
8.836941,-25.448280,-7.429174,-13.822519
8.869823,-19.187668,-20.068466,-13.880880
8.903147,-10.844325,-22.900459,-10.373548
8.936918,-7.814355,-28.497404,-4.238188
8.969903,-5.939628,-22.510489,-3.476804
9.004197,-4.937768,-9.048011,-3.375197
9.036660,-0.832613,3.365919,-3.051369
9.069769,-7.153980,1.664927,-3.388665
9.103928,4.957072,-18.352361,-2.164436
9.136815,-2.172666,-12.369636,-1.950596
9.170168,-0.222220,-8.129203,-1.479520
9.203252,-10.408266,-1.774466,2.755675
9.236544,-7.654985,5.010944,0.546945
9.269719,-5.495039,-2.038436,-2.216661
9.303035,-4.181024,-18.674542,-0.324875
9.336455,3.495360,-16.541831,-3.119307
9.369755,6.137755,-14.170289,-6.604641
9.403137,3.915408,-24.580350,-5.967162
9.436576,3.651138,-18.099015,-9.601391
9.469790,-1.759053,-10.726107,-12.284190
9.503748,-19.271168,-3.845824,-8.684828
9.536466,-23.099484,-4.705971,-8.134142
9.570062,-21.872262,-6.160800,-4.905745
9.603681,-22.484451,-8.388235,0.394459
9.636501,-25.449028,-17.135165,9.064472
9.670215,-24.655770,-23.396675,14.615327
9.703605,-14.183308,-18.273948,16.549163
9.736837,1.621381,-8.288124,15.298896
9.776480,2.421073,-24.370701,19.713663
9.803563,18.755349,-26.972243,7.748063
9.837426,8.013230,-21.349260,-4.822244
9.870037,11.342786,-16.016883,-5.925711
9.903299,1.628863,-9.134954,-6.385115
9.938025,7.121657,-6.686795,-9.498586
9.970180,2.882722,-8.204773,-13.205391
10.003708,-7.220272,-10.318031,-12.580034
10.037946,-20.016689,-10.255630,-18.348769
10.069763,-14.305716,-9.547370,-17.743613
10.103518,-17.697373,-14.060751,-13.729291
10.138029,-22.646066,-3.491769,-17.957154
10.169743,-15.908392,-2.795929,-16.065816
10.203430,-11.880154,-0.289110,-9.736668
10.238200,-7.831115,1.739001,-5.594402
10.269880,-4.107100,1.477126,-3.434006
10.303340,-3.397344,-1.081170,-2.968617
10.337775,-8.059919,-4.200777,-3.893111
10.369759,-10.947130,-8.205072,-6.525779
10.403373,-6.859184,-3.507631,-6.577406
10.437677,-7.671595,-2.208131,-8.990249
10.469910,-5.741351,-2.616208,-11.532383
10.503183,-2.016738,-0.860447,-11.296995
10.537382,2.976697,-0.791761,-14.236431
10.569979,7.298535,0.051776,-12.140383
10.603517,5.612508,-2.405361,-10.987683
10.636838,4.380199,-2.233870,-9.196906
10.669773,5.262793,-3.562550,-4.494227
10.703756,3.336140,-5.564174,-0.410770
10.736752,-0.666061,-6.625441,1.601030
10.769878,0.485142,-8.608061,2.322608
10.803756,-1.562572,-8.109301,6.440932
10.836744,-6.402922,-7.695987,9.047861
10.870016,-7.398497,-3.103595,9.594058
10.903947,-13.643247,-5.922718,10.251589
10.937225,-19.428593,-1.359207,3.679570
10.969965,-22.676892,3.365470,4.579074
11.003288,-22.538173,2.242699,1.973491
11.036841,-22.343787,2.906665,4.780194
11.069780,-22.065301,0.469580,5.290626
